CarrierID,AreaCode,Prefix,Block,LocalAccessTransportArea,LineType,Latitude,Longitude,CarrierCategory,PrefixType,CarrierName,CarrierType
6664,225,444,8,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,444,9,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,445,0,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,445,1,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,445,2,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,445,3,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,445,4,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,445,5,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,445,6,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,445,7,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
586E,225,445,8,492,S,30.45807280513529,-91.14628858612196,C,00,YMax Communications,CLEC
150C,225,445,9,492,C,30.45807280513529,-91.14628858612196,W,04,T-Mobile,PCS
6664,225,447,0,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,447,1,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
5562,225,447,2,492,C,30.45807280513529,-91.14628858612196,W,04,MetroPCS,PCS
6664,225,447,3,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,447,4,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,447,5,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,447,6,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,447,7,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
7190,225,447,8,492,S,30.45807280513529,-91.14628858612196,C,00,Cox,CLEC
6664,225,447,9,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
181D,225,448,0,492,S,30.45807280513529,-91.14628858612196,C,00,Hunt Telecom,CLEC
586E,225,448,1,492,S,30.45807280513529,-91.14628858612196,C,00,YMax Communications,CLEC
7190,225,448,2,492,S,30.45807280513529,-91.14628858612196,C,00,Cox,CLEC
7190,225,448,3,492,S,30.45807280513529,-91.14628858612196,C,00,Cox,CLEC
6664,225,448,4,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
7190,225,448,5,492,S,30.45807280513529,-91.14628858612196,C,00,Cox,CLEC
6664,225,448,6,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,448,7,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,448,8,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,448,9,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
150C,225,450,0,492,C,30.23474176716482,-90.92190704300364,W,04,T-Mobile,PCS
7190,225,450,1,492,S,30.23474176716482,-90.92190704300364,C,00,Cox,CLEC
7190,225,450,2,492,S,30.23474176716482,-90.92190704300364,C,00,Cox,CLEC
7190,225,450,3,492,S,30.23474176716482,-90.92190704300364,C,00,Cox,CLEC
6505,225,450,4,492,C,30.23474176716482,-90.92190704300364,W,04,Verizon Wireless,WIRELESS
6505,225,450,5,492,C,30.23474176716482,-90.92190704300364,W,04,Verizon Wireless,WIRELESS
7190,225,450,6,492,S,30.23474176716482,-90.92190704300364,C,00,Cox,CLEC
6505,225,450,7,492,C,30.23474176716482,-90.92190704300364,W,04,Verizon Wireless,WIRELESS
150C,225,450,8,492,C,30.23474176716482,-90.92190704300364,W,04,T-Mobile,PCS
8839,225,450,9,492,S,30.23474176716482,-90.92190704300364,C,00,Advanced Telephone,CLEC
153F,225,452,0,492,S,30.73733120238775,-91.59449279521772,C,00,Bandwidth.com,CLEC
749E,225,452,1,492,S,30.73733120238775,-91.59449279521772,C,00,Onvoy,CLEC
749E,225,452,2,492,S,30.73733120238775,-91.59449279521772,C,00,Onvoy,CLEC
749E,225,452,4,492,S,30.73733120238775,-91.59449279521772,C,00,Onvoy,CLEC
749E,225,452,5,492,S,30.73733120238775,-91.59449279521772,C,00,Onvoy,CLEC
7575,225,452,6,492,S,30.73733120238775,-91.59449279521772,C,00,CenturyLink,CLEC
516C,225,452,7,492,V,30.73733120238775,-91.59449279521772,V,18,AT&T Internet Services,IPES
6214,225,454,0,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6664,225,454,1,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6214,225,454,2,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,454,3,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,454,4,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,454,5,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
7190,225,454,6,492,S,30.45807280513529,-91.14628858612196,C,00,Cox,CLEC
6214,225,454,7,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,454,8,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,454,9,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,456,0,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,456,1,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
7190,225,456,2,492,S,30.45807280513529,-91.14628858612196,C,00,Cox,CLEC
6214,225,456,3,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,456,4,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
7190,225,456,5,492,S,30.45807280513529,-91.14628858612196,C,00,Cox,CLEC
6214,225,456,6,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,456,7,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6664,225,456,8,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,456,9,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6505,225,460,0,492,C,30.82998498987013,-90.67129097248979,W,04,Verizon Wireless,WIRELESS
6505,225,460,1,492,C,30.82998498987013,-90.67129097248979,W,04,Verizon Wireless,WIRELESS
7575,225,460,7,492,S,30.82998498987013,-90.67129097248979,C,00,CenturyLink,CLEC
150C,225,461,0,492,C,30.23474176716482,-90.92190704300364,W,04,T-Mobile,PCS
8839,225,461,2,492,S,30.23474176716482,-90.92190704300364,C,00,Advanced Telephone,CLEC
6214,225,461,6,492,C,30.23474176716482,-90.92190704300364,W,04,AT&T Mobility,WIRELESS
6214,225,461,7,492,C,30.23474176716482,-90.92190704300364,W,04,AT&T Mobility,WIRELESS
6214,225,461,8,492,C,30.23474176716482,-90.92190704300364,W,04,AT&T Mobility,WIRELESS
6214,225,461,9,492,C,30.23474176716482,-90.92190704300364,W,04,AT&T Mobility,WIRELESS
749E,225,465,2,492,S,30.45807280513529,-91.14628858612196,C,00,Onvoy,CLEC
7190,225,465,3,492,S,30.45807280513529,-91.14628858612196,C,00,Cox,CLEC
7190,225,465,4,492,S,30.45807280513529,-91.14628858612196,C,00,Cox,CLEC
7190,225,465,5,492,S,30.45807280513529,-91.14628858612196,C,00,Cox,CLEC
749E,225,465,8,492,S,30.45807280513529,-91.14628858612196,C,00,Onvoy,CLEC
153F,225,470,0,492,S,30.1686225731798,-91.1468635200707,C,00,Bandwidth.com,CLEC
749E,225,470,1,492,S,30.1686225731798,-91.1468635200707,C,00,Onvoy,CLEC
749E,225,470,2,492,S,30.1686225731798,-91.1468635200707,C,00,Onvoy,CLEC
749E,225,470,3,492,S,30.1686225731798,-91.1468635200707,C,00,Onvoy,CLEC
749E,225,470,4,492,S,30.1686225731798,-91.1468635200707,C,00,Onvoy,CLEC
153F,225,470,5,492,S,30.1686225731798,-91.1468635200707,C,00,Bandwidth.com,CLEC
7575,225,470,7,492,S,30.1686225731798,-91.1468635200707,C,00,CenturyLink,CLEC
088E,225,470,8,492,S,30.1686225731798,-91.1468635200707,C,00,Comcast,CLEC
9419,225,474,0,492,S,30.09984478303599,-90.99262882114802,B,00,AT&T Southeast,RBOC
9419,225,474,1,492,S,30.09984478303599,-90.99262882114802,B,00,AT&T Southeast,RBOC
9419,225,474,2,492,S,30.09984478303599,-90.99262882114802,B,00,AT&T Southeast,RBOC
9419,225,474,3,492,S,30.09984478303599,-90.99262882114802,B,00,AT&T Southeast,RBOC
9419,225,474,4,492,S,30.09984478303599,-90.99262882114802,B,00,AT&T Southeast,RBOC
153F,225,474,5,492,S,30.09984478303599,-90.99262882114802,C,00,Bandwidth.com,CLEC
9419,225,474,6,492,S,30.09984478303599,-90.99262882114802,B,00,AT&T Southeast,RBOC
9419,225,474,7,492,S,30.09984478303599,-90.99262882114802,B,00,AT&T Southeast,RBOC
9419,225,474,8,492,S,30.09984478303599,-90.99262882114802,B,00,AT&T Southeast,RBOC
9419,225,474,9,492,S,30.09984478303599,-90.99262882114802,B,00,AT&T Southeast,RBOC
5562,225,475,0,492,C,30.45807280513529,-91.14628858612196,W,04,MetroPCS,PCS
5562,225,475,1,492,C,30.45807280513529,-91.14628858612196,W,04,MetroPCS,PCS
150C,225,475,2,492,C,30.45807280513529,-91.14628858612196,W,04,T-Mobile,PCS
749E,225,475,3,492,S,30.45807280513529,-91.14628858612196,C,00,Onvoy,CLEC
150C,225,475,4,492,C,30.45807280513529,-91.14628858612196,W,04,T-Mobile,PCS
6664,225,475,5,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,475,6,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,475,7,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,475,8,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
749E,225,475,9,492,S,30.45807280513529,-91.14628858612196,C,00,Onvoy,CLEC
749E,225,478,0,492,S,30.45807280513529,-91.14628858612196,C,00,Onvoy,CLEC
7190,225,478,1,492,S,30.45807280513529,-91.14628858612196,C,00,Cox,CLEC
7190,225,478,2,492,S,30.45807280513529,-91.14628858612196,C,00,Cox,CLEC
7190,225,478,3,492,S,30.45807280513529,-91.14628858612196,C,00,Cox,CLEC
7190,225,478,4,492,S,30.45807280513529,-91.14628858612196,C,00,Cox,CLEC
749E,225,478,5,492,S,30.45807280513529,-91.14628858612196,C,00,Onvoy,CLEC
749E,225,478,6,492,S,30.45807280513529,-91.14628858612196,C,00,Onvoy,CLEC
749E,225,478,7,492,S,30.45807280513529,-91.14628858612196,C,00,Onvoy,CLEC
7190,225,478,8,492,S,30.45807280513529,-91.14628858612196,C,00,Cox,CLEC
7190,225,478,9,492,S,30.45807280513529,-91.14628858612196,C,00,Cox,CLEC
153F,225,480,0,492,S,30.48556898376502,-90.959254769425,C,00,Bandwidth.com,CLEC
153F,225,480,1,492,S,30.48556898376502,-90.959254769425,C,00,Bandwidth.com,CLEC
749E,225,480,2,492,S,30.48556898376502,-90.959254769425,C,00,Onvoy,CLEC
749E,225,480,3,492,S,30.48556898376502,-90.959254769425,C,00,Onvoy,CLEC
653C,225,480,4,492,S,30.48556898376502,-90.959254769425,C,53,AT&T,CLEC
6214,225,480,5,492,C,30.48556898376502,-90.959254769425,W,04,AT&T Mobility,WIRELESS
6214,225,480,6,492,C,30.48556898376502,-90.959254769425,W,04,AT&T Mobility,WIRELESS
6214,225,480,7,492,C,30.48556898376502,-90.959254769425,W,04,AT&T Mobility,WIRELESS
6214,225,480,8,492,C,30.48556898376502,-90.959254769425,W,04,AT&T Mobility,WIRELESS
6214,225,480,9,492,C,30.48556898376502,-90.959254769425,W,04,AT&T Mobility,WIRELESS
153F,225,484,0,492,S,30.50099472524217,-90.74890818504792,C,00,Bandwidth.com,CLEC
088E,225,484,4,492,S,30.50099472524217,-90.74890818504792,C,00,Comcast,CLEC
749E,225,484,8,492,S,30.50099472524217,-90.74890818504792,C,00,Onvoy,CLEC
749E,225,484,9,492,S,30.50099472524217,-90.74890818504792,C,00,Onvoy,CLEC
6214,225,485,0,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,485,1,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,485,2,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,485,3,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,485,4,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,485,5,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,485,6,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,485,7,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,485,8,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,485,9,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
153F,225,500,0,492,S,30.50398308251003,-90.58209319739427,C,00,Bandwidth.com,CLEC
153F,225,500,1,492,S,30.50398308251003,-90.58209319739427,C,00,Bandwidth.com,CLEC
749E,225,500,2,492,S,30.50398308251003,-90.58209319739427,C,00,Onvoy,CLEC
749E,225,500,3,492,S,30.50398308251003,-90.58209319739427,C,00,Onvoy,CLEC
749E,225,500,4,492,S,30.50398308251003,-90.58209319739427,C,00,Onvoy,CLEC
749E,225,500,5,492,S,30.50398308251003,-90.58209319739427,C,00,Onvoy,CLEC
7575,225,500,7,492,S,30.50398308251003,-90.58209319739427,C,00,CenturyLink,CLEC
3807,225,500,8,492,S,30.50398308251003,-90.58209319739427,C,00,Network Telephone Corporation,CLEC
6664,225,502,0,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,502,1,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,502,2,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,502,3,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,502,4,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,502,5,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,502,6,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,502,7,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
749E,225,502,8,492,S,30.45807280513529,-91.14628858612196,C,00,Onvoy,CLEC
6664,225,502,9,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
153F,225,503,0,492,S,30.48556898376502,-90.959254769425,C,00,Bandwidth.com,CLEC
0893,225,503,1,492,S,30.48556898376502,-90.959254769425,C,00,US LEC,CLEC
749E,225,503,2,492,S,30.48556898376502,-90.959254769425,C,00,Onvoy,CLEC
749E,225,503,3,492,S,30.48556898376502,-90.959254769425,C,00,Onvoy,CLEC
6214,225,503,4,492,C,30.48556898376502,-90.959254769425,W,04,AT&T Mobility,WIRELESS
6214,225,503,5,492,C,30.48556898376502,-90.959254769425,W,04,AT&T Mobility,WIRELESS
6214,225,503,6,492,C,30.48556898376502,-90.959254769425,W,04,AT&T Mobility,WIRELESS
6214,225,503,7,492,C,30.48556898376502,-90.959254769425,W,04,AT&T Mobility,WIRELESS
6214,225,503,8,492,C,30.48556898376502,-90.959254769425,W,04,AT&T Mobility,WIRELESS
6214,225,503,9,492,C,30.48556898376502,-90.959254769425,W,04,AT&T Mobility,WIRELESS
150C,225,508,0,492,C,30.45807280513529,-91.14628858612196,W,04,T-Mobile,PCS
5562,225,508,1,492,C,30.45807280513529,-91.14628858612196,W,04,MetroPCS,PCS
5562,225,508,2,492,C,30.45807280513529,-91.14628858612196,W,04,MetroPCS,PCS
8764,225,508,3,492,S,30.45807280513529,-91.14628858612196,C,00,Verizon Business,CLEC
7190,225,508,4,492,S,30.45807280513529,-91.14628858612196,C,00,Cox,CLEC
150C,225,508,5,492,C,30.45807280513529,-91.14628858612196,W,04,T-Mobile,PCS
150C,225,508,6,492,C,30.45807280513529,-91.14628858612196,W,04,T-Mobile,PCS
153F,225,508,7,492,S,30.45807280513529,-91.14628858612196,C,00,Bandwidth.com,CLEC
150C,225,508,8,492,C,30.45807280513529,-91.14628858612196,W,04,T-Mobile,PCS
150C,225,508,9,492,C,30.45807280513529,-91.14628858612196,W,04,T-Mobile,PCS
153F,225,513,0,492,S,30.83903896760233,-91.21741425469381,C,00,Bandwidth.com,CLEC
153F,225,513,1,492,S,30.83903896760233,-91.21741425469381,C,00,Bandwidth.com,CLEC
181D,225,513,3,492,S,30.83903896760233,-91.21741425469381,C,00,Hunt Telecom,CLEC
749E,225,513,8,492,S,30.83903896760233,-91.21741425469381,C,00,Onvoy,CLEC
749E,225,513,9,492,S,30.83903896760233,-91.21741425469381,C,00,Onvoy,CLEC
6505,225,522,0,492,C,30.86610757839372,-91.016288869623,W,04,Verizon Wireless,WIRELESS
153F,225,522,1,492,S,30.86610757839372,-91.016288869623,C,00,Bandwidth.com,CLEC
153F,225,522,2,492,S,30.86610757839372,-91.016288869623,C,00,Bandwidth.com,CLEC
749E,225,522,3,492,S,30.86610757839372,-91.016288869623,C,00,Onvoy,CLEC
3232,225,522,4,492,S,30.86610757839372,-91.016288869623,C,00,Level 3,CLEC
3232,225,522,5,492,S,30.86610757839372,-91.016288869623,C,00,Level 3,CLEC
749E,225,522,6,492,S,30.86610757839372,-91.016288869623,C,00,Onvoy,CLEC
7575,225,522,7,492,S,30.86610757839372,-91.016288869623,C,00,CenturyLink,CLEC
653C,225,522,8,492,S,30.86610757839372,-91.016288869623,C,53,AT&T,CLEC
749E,225,522,9,492,S,30.86610757839372,-91.016288869623,C,00,Onvoy,CLEC
7190,225,523,1,492,S,30.48556898376502,-90.959254769425,C,00,Cox,CLEC
7190,225,523,2,492,S,30.48556898376502,-90.959254769425,C,00,Cox,CLEC
088E,225,523,4,492,S,30.48556898376502,-90.959254769425,C,00,Comcast,CLEC
749E,225,523,6,492,S,30.48556898376502,-90.959254769425,C,00,Onvoy,CLEC
7637,225,526,0,492,S,30.45807280513529,-91.14628858612196,C,00,CenturyLink,CLEC
7637,225,526,1,492,S,30.45807280513529,-91.14628858612196,C,00,CenturyLink,CLEC
7637,225,526,2,492,S,30.45807280513529,-91.14628858612196,C,00,CenturyLink,CLEC
7637,225,526,3,492,S,30.45807280513529,-91.14628858612196,C,00,CenturyLink,CLEC
7637,225,526,4,492,S,30.45807280513529,-91.14628858612196,C,00,CenturyLink,CLEC
7637,225,526,5,492,S,30.45807280513529,-91.14628858612196,C,00,CenturyLink,CLEC
7637,225,526,6,492,S,30.45807280513529,-91.14628858612196,C,00,CenturyLink,CLEC
7637,225,526,7,492,S,30.45807280513529,-91.14628858612196,C,00,CenturyLink,CLEC
7637,225,526,8,492,S,30.45807280513529,-91.14628858612196,C,00,CenturyLink,CLEC
7637,225,526,9,492,S,30.45807280513529,-91.14628858612196,C,00,CenturyLink,CLEC
749E,225,529,3,492,S,30.45807280513529,-91.14628858612196,C,00,Onvoy,CLEC
6664,225,529,4,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,529,5,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,529,6,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,529,7,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,529,8,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
749E,225,529,9,492,S,30.45807280513529,-91.14628858612196,C,00,Onvoy,CLEC
153F,225,532,0,492,S,30.50398308251003,-90.58209319739427,C,00,Bandwidth.com,CLEC
153F,225,532,1,492,S,30.50398308251003,-90.58209319739427,C,00,Bandwidth.com,CLEC
153F,225,532,2,492,S,30.50398308251003,-90.58209319739427,C,00,Bandwidth.com,CLEC
8764,225,532,3,492,S,30.50398308251003,-90.58209319739427,C,00,Verizon Business,CLEC
3232,225,532,4,492,S,30.50398308251003,-90.58209319739427,C,00,Level 3,CLEC
6214,225,532,7,492,C,30.50398308251003,-90.58209319739427,W,04,AT&T Mobility,WIRELESS
6214,225,532,8,492,C,30.50398308251003,-90.58209319739427,W,04,AT&T Mobility,WIRELESS
6214,225,532,9,492,C,30.50398308251003,-90.58209319739427,W,04,AT&T Mobility,WIRELESS
8839,225,558,0,492,S,30.1827380009,-90.86009990576902,C,00,Advanced Telephone,CLEC
5562,225,558,1,492,C,30.1827380009,-90.86009990576902,W,04,MetroPCS,PCS
5562,225,558,2,492,C,30.1827380009,-90.86009990576902,W,04,MetroPCS,PCS
088E,225,558,4,492,S,30.1827380009,-90.86009990576902,C,00,Comcast,CLEC
7190,225,558,6,492,S,30.1827380009,-90.86009990576902,C,00,Cox,CLEC
9419,225,562,0,492,S,30.02063084056878,-90.82926183506115,B,00,AT&T Southeast,RBOC
9419,225,562,1,492,S,30.02063084056878,-90.82926183506115,B,00,AT&T Southeast,RBOC
9419,225,562,2,492,S,30.02063084056878,-90.82926183506115,B,00,AT&T Southeast,RBOC
9419,225,562,3,492,S,30.02063084056878,-90.82926183506115,B,00,AT&T Southeast,RBOC
9419,225,562,5,492,S,30.02063084056878,-90.82926183506115,B,00,AT&T Southeast,RBOC
9419,225,562,6,492,S,30.02063084056878,-90.82926183506115,B,00,AT&T Southeast,RBOC
9419,225,562,7,492,S,30.02063084056878,-90.82926183506115,B,00,AT&T Southeast,RBOC
9419,225,562,9,492,S,30.02063084056878,-90.82926183506115,B,00,AT&T Southeast,RBOC
9419,225,567,0,492,S,30.50398308251003,-90.58209319739427,B,00,AT&T Southeast,RBOC
9419,225,567,1,492,S,30.50398308251003,-90.58209319739427,B,00,AT&T Southeast,RBOC
9419,225,567,2,492,S,30.50398308251003,-90.58209319739427,B,00,AT&T Southeast,RBOC
9419,225,567,3,492,S,30.50398308251003,-90.58209319739427,B,00,AT&T Southeast,RBOC
9419,225,567,4,492,S,30.50398308251003,-90.58209319739427,B,00,AT&T Southeast,RBOC
9419,225,567,5,492,S,30.50398308251003,-90.58209319739427,B,00,AT&T Southeast,RBOC
9419,225,567,6,492,S,30.50398308251003,-90.58209319739427,B,00,AT&T Southeast,RBOC
9419,225,567,7,492,S,30.50398308251003,-90.58209319739427,B,00,AT&T Southeast,RBOC
9419,225,567,9,492,S,30.50398308251003,-90.58209319739427,B,00,AT&T Southeast,RBOC
181D,225,570,0,492,S,30.649927918729,-91.15763559842098,C,00,Hunt Telecom,CLEC
3232,225,570,1,492,S,30.649927918729,-91.15763559842098,C,00,Level 3,CLEC
7190,225,570,2,492,S,30.649927918729,-91.15763559842098,C,00,Cox,CLEC
7421,225,570,3,492,S,30.649927918729,-91.15763559842098,C,00,AT&T,CLEC
3232,225,570,4,492,S,30.649927918729,-91.15763559842098,C,00,Level 3,CLEC
653C,225,570,5,492,S,30.649927918729,-91.15763559842098,C,53,AT&T,CLEC
3232,225,570,6,492,S,30.649927918729,-91.15763559842098,C,00,Level 3,CLEC
153F,225,570,7,492,S,30.649927918729,-91.15763559842098,C,00,Bandwidth.com,CLEC
7190,225,570,8,492,S,30.649927918729,-91.15763559842098,C,00,Cox,CLEC
153F,225,570,9,492,S,30.649927918729,-91.15763559842098,C,00,Bandwidth.com,CLEC
6214,225,573,0,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,573,1,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,573,2,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,573,3,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,573,4,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,573,5,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,573,6,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,573,7,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,573,8,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,573,9,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,588,0,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,588,1,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,588,2,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,588,3,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,588,4,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,588,5,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,588,6,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,588,7,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,588,8,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,588,9,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6664,225,590,0,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,590,1,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
6664,225,590,2,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
3232,225,590,3,492,S,30.45807280513529,-91.14628858612196,C,00,Level 3,CLEC
6664,225,590,4,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
3232,225,590,5,492,S,30.45807280513529,-91.14628858612196,C,00,Level 3,CLEC
6664,225,590,6,492,C,30.45807280513529,-91.14628858612196,W,65,Sprint,PCS
3232,225,590,7,492,S,30.45807280513529,-91.14628858612196,C,00,Level 3,CLEC
3232,225,590,8,492,S,30.45807280513529,-91.14628858612196,C,00,Level 3,CLEC
3232,225,590,9,492,S,30.45807280513529,-91.14628858612196,C,00,Level 3,CLEC
153F,225,605,0,492,S,30.86610757839372,-91.016288869623,C,00,Bandwidth.com,CLEC
8764,225,605,3,492,S,30.86610757839372,-91.016288869623,C,00,Verizon Business,CLEC
153F,225,605,5,492,S,30.86610757839372,-91.016288869623,C,00,Bandwidth.com,CLEC
6214,225,610,0,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
0893,225,610,1,492,S,30.45807280513529,-91.14628858612196,C,00,US LEC,CLEC
6214,225,610,2,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,610,3,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,610,4,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,610,5,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,610,6,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,610,7,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
6214,225,610,8,492,C,30.45807280513529,-91.14628858612196,W,04,AT&T Mobility,WIRELESS
